VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,PU_Borough,PU_Zone,PU_service_zone,DO_Borough,DO_Zone,DO_service_zone,trip_id
2,2024-01-01 00:17:17.000000,2024-01-01 00:23:11.000000,5.0,0.94,1.0,N,144,231,1,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone,774
2,2024-01-01 00:27:28.000000,2024-01-01 00:37:01.000000,5.0,1.33,1.0,N,125,148,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,Manhattan,Hudson Sq,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,775
2,2024-01-01 00:41:12.000000,2024-01-01 00:57:06.000000,5.0,3.0,1.0,N,148,170,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,776
2,2024-01-01 00:24:22.000000,2024-01-01 00:33:53.000000,1.0,1.06,1.0,N,114,148,1,10.0,1.0,0.5,1.11,0.0,1.0,16.11,2.5,0.0,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,777
2,2024-01-01 00:39:41.000000,2024-01-01 00:48:25.000000,1.0,1.74,1.0,N,114,170,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,778
2,2024-01-01 00:02:27.000000,2024-01-01 00:26:54.000000,1.0,4.19,1.0,N,107,217,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,Manhattan,Gramercy,Yellow Zone,Brooklyn,South Williamsburg,Boro Zone,779
2,2024-01-01 00:14:33.000000,2024-01-01 00:22:24.000000,2.0,2.41,1.0,N,236,74,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,East Harlem North,Boro Zone,780
2,2024-01-01 00:09:10.000000,2024-01-01 00:43:32.000000,1.0,3.87,1.0,N,249,143,1,31.0,1.0,0.5,7.2,0.0,1.0,43.2,2.5,0.0,Manhattan,West Village,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,781
2,2024-01-01 00:54:03.000000,2024-01-01 01:18:27.000000,1.0,2.84,1.0,N,143,246,1,23.3,1.0,0.5,4.24,0.0,1.0,32.54,2.5,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,782
2,2024-01-01 00:04:42.000000,2024-01-01 00:21:14.000000,2.0,1.46,1.0,N,234,68,1,15.6,1.0,0.5,6.18,0.0,1.0,26.78,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,783
2,2024-01-01 00:41:09.000000,2024-01-01 00:58:08.000000,2.0,2.41,1.0,N,68,232,1,17.0,1.0,0.5,5.5,0.0,1.0,27.5,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,784
2,2024-01-01 00:21:03.000000,2024-01-01 00:40:42.000000,1.0,3.94,1.0,N,43,79,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,East Village,Yellow Zone,785
2,2024-01-01 00:11:53.000000,2024-01-01 00:26:13.000000,2.0,2.4,1.0,N,234,246,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,786
2,2024-01-01 00:39:13.000000,2024-01-01 01:11:26.000000,1.0,1.32,1.0,N,246,50,2,26.1,1.0,0.5,0.0,0.0,1.0,31.1,2.5,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Clinton West,Yellow Zone,787
1,2024-01-01 00:16:30.000000,2024-01-01 00:29:32.000000,3.0,2.8,1.0,N,236,233,1,15.6,3.5,0.5,3.0,0.0,1.0,23.6,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,788
1,2024-01-01 00:32:57.000000,2024-01-01 00:43:47.000000,1.0,2.2,1.0,N,229,263,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,789
1,2024-01-01 00:45:21.000000,2024-01-01 00:53:01.000000,2.0,2.2,1.0,N,236,74,1,11.4,3.5,0.5,4.05,0.0,1.0,20.45,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,East Harlem North,Boro Zone,790
2,2024-01-01 00:15:44.000000,2024-01-01 00:28:58.000000,1.0,1.97,1.0,N,164,141,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,791
2,2024-01-01 00:36:30.000000,2024-01-01 01:05:26.000000,1.0,1.54,1.0,N,229,100,1,24.0,1.0,0.5,7.25,0.0,1.0,36.25,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Garment District,Yellow Zone,792
2,2024-01-01 00:28:25.000000,2024-01-01 00:36:57.000000,1.0,1.35,1.0,N,162,170,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,793
2,2024-01-01 00:48:44.000000,2024-01-01 01:17:07.000000,2.0,3.58,1.0,N,237,79,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,East Village,Yellow Zone,794
2,2024-01-01 00:37:50.000000,2024-01-01 00:41:51.000000,2.0,0.95,1.0,N,140,263,1,6.5,1.0,0.5,1.72,0.0,1.0,13.22,2.5,0.0,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,795
2,2024-01-01 00:42:53.000000,2024-01-01 00:50:55.000000,1.0,1.57,1.0,N,263,239,1,10.0,1.0,0.5,1.0,0.0,1.0,16.0,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,796
2,2024-01-01 00:52:47.000000,2024-01-01 01:21:50.000000,1.0,2.82,1.0,N,142,170,1,26.1,1.0,0.5,2.0,0.0,1.0,33.1,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,797
2,2024-01-01 00:20:05.000000,2024-01-01 00:44:26.000000,1.0,2.82,1.0,N,246,162,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Midtown East,Yellow Zone,798
2,2024-01-01 00:47:21.000000,2024-01-01 00:55:24.000000,1.0,1.83,1.0,N,162,263,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,799
1,2024-01-01 00:41:15.000000,2024-01-01 01:09:10.000000,1.0,3.2,1.0,N,164,236,2,24.0,3.5,0.5,0.0,0.0,1.0,29.0,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,800
2,2024-01-01 00:02:28.000000,2024-01-01 00:19:21.000000,2.0,4.28,1.0,N,234,65,1,21.2,1.0,0.5,3.0,0.0,1.0,29.2,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone,801
1,2024-01-01 00:37:53.000000,2024-01-01 00:47:09.000000,1.0,1.4,1.0,N,79,158,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Meatpacking/West Village West,Yellow Zone,802
1,2024-01-01 00:49:55.000000,2024-01-01 00:58:27.000000,1.0,1.1,1.0,N,249,125,1,8.6,3.5,0.5,10.0,0.0,1.0,23.6,2.5,0.0,Manhattan,West Village,Yellow Zone,Manhattan,Hudson Sq,Yellow Zone,803
2,2024-01-01 00:34:32.000000,2024-01-01 00:54:47.000000,1.0,0.99,1.0,N,162,107,1,17.0,1.0,0.5,4.0,0.0,1.0,26.0,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Gramercy,Yellow Zone,804
2,2024-01-01 00:58:37.000000,2024-01-01 01:13:34.000000,1.0,1.03,1.0,N,164,114,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone,805
2,2024-01-01 00:08:41.000000,2024-01-01 00:58:28.000000,2.0,7.52,1.0,N,79,166,1,49.9,1.0,0.5,2.0,0.0,1.0,56.9,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Morningside Heights,Boro Zone,806
2,2024-01-01 00:33:23.000000,2024-01-01 00:46:02.000000,2.0,2.14,1.0,N,161,262,1,14.9,1.0,0.5,4.97,0.0,1.0,24.87,2.5,0.0,Manhattan,Midtown Center,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,807
2,2024-01-01 00:47:49.000000,2024-01-01 00:56:03.000000,1.0,1.71,1.0,N,262,237,1,10.7,1.0,0.5,3.92,0.0,1.0,19.62,2.5,0.0,Manhattan,Yorkville East,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,808
2,2024-01-01 00:58:09.000000,2024-01-01 01:14:35.000000,1.0,1.1,1.0,N,162,164,1,14.9,1.0,0.5,4.97,0.0,1.0,24.87,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Midtown South,Yellow Zone,809
2,2024-01-01 00:38:28.000000,2024-01-01 00:44:29.000000,1.0,1.55,1.0,N,263,229,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,810
2,2024-01-01 00:19:51.000000,2024-01-01 00:53:49.000000,3.0,3.43,1.0,N,246,239,2,31.7,1.0,0.5,0.0,0.0,1.0,36.7,2.5,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,811
1,2024-01-01 00:06:53.000000,2024-01-01 00:18:28.000000,1.0,2.6,1.0,N,238,237,1,14.9,3.5,0.5,3.98,0.0,1.0,23.88,2.5,0.0,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,812
1,2024-01-01 00:40:50.000000,2024-01-01 00:46:09.000000,2.0,0.7,1.0,N,237,141,2,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,813
1,2024-01-01 00:48:45.000000,2024-01-01 00:53:50.000000,1.0,1.2,1.0,N,237,229,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,814
1,2024-01-01 00:59:08.000000,2024-01-01 01:03:08.000000,4.0,0.6,1.0,N,237,237,1,6.5,3.5,0.5,1.96,0.0,1.0,13.46,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,815
1,2024-01-01 00:15:02.000000,2024-01-01 00:31:34.000000,1.0,3.6,1.0,N,170,7,2,19.8,3.5,0.5,0.0,0.0,1.0,24.8,2.5,0.0,Manhattan,Murray Hill,Yellow Zone,Queens,Astoria,Boro Zone,816
1,2024-01-01 00:45:19.000000,2024-01-01 00:56:09.000000,1.0,0.6,1.0,N,43,161,1,10.7,3.5,0.5,20.0,0.0,1.0,35.7,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,817
2,2024-01-01 00:25:43.000000,2024-01-01 00:54:10.000000,1.0,2.64,1.0,N,246,170,1,24.0,1.0,0.5,8.7,0.0,1.0,37.7,2.5,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,818
2,2024-01-01 00:55:47.000000,2024-01-01 01:02:02.000000,1.0,0.64,1.0,N,170,234,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,Manhattan,Murray Hill,Yellow Zone,Manhattan,Union Sq,Yellow Zone,819
2,2024-01-01 00:14:38.000000,2024-01-01 00:18:29.000000,5.0,0.84,1.0,N,79,107,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Gramercy,Yellow Zone,820
2,2024-01-01 00:36:30.000000,2024-01-01 00:54:58.000000,5.0,2.44,1.0,N,79,237,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,821
2,2024-01-01 00:56:01.000000,2024-01-01 01:08:53.000000,5.0,2.44,1.0,N,237,239,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,822
1,2024-01-01 00:15:00.000000,2024-01-01 00:26:52.000000,1.0,3.8,1.0,N,79,263,1,17.0,3.5,0.5,5.5,0.0,1.0,27.5,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,823
1,2024-01-01 00:28:37.000000,2024-01-01 00:31:24.000000,2.0,0.7,1.0,N,263,264,1,5.1,3.5,0.5,2.0,0.0,1.0,12.1,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Unknown,,,824
1,2024-01-01 00:36:35.000000,2024-01-01 00:40:41.000000,1.0,1.0,1.0,N,141,264,1,7.2,3.5,0.5,2.4,0.0,1.0,14.6,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Unknown,,,825
1,2024-01-01 00:46:12.000000,2024-01-01 00:57:11.000000,2.0,1.2,1.0,N,264,170,1,10.0,3.5,0.5,2.0,0.0,1.0,17.0,2.5,0.0,Unknown,,,Manhattan,Murray Hill,Yellow Zone,826
2,2024-01-01 00:10:49.000000,2024-01-01 00:21:52.000000,1.0,1.86,1.0,N,158,231,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone,827
2,2024-01-01 00:26:43.000000,2024-01-01 00:36:27.000000,1.0,2.01,1.0,N,231,68,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,Manhattan,TriBeCa/Civic Center,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,828
2,2024-01-01 00:53:04.000000,2024-01-01 01:18:02.000000,1.0,2.18,1.0,N,246,79,2,21.2,1.0,0.5,0.0,0.0,1.0,26.2,2.5,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,East Village,Yellow Zone,829
1,2024-01-01 00:20:18.000000,2024-01-01 00:24:17.000000,2.0,0.7,1.0,N,234,114,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone,830
1,2024-01-01 00:30:47.000000,2024-01-01 00:40:56.000000,2.0,2.6,1.0,N,113,88,2,12.8,3.5,0.5,0.0,0.0,1.0,17.8,2.5,0.0,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Financial District South,Yellow Zone,831
1,2024-01-01 00:43:42.000000,2024-01-01 00:53:38.000000,4.0,3.5,1.0,N,12,4,2,16.3,3.5,0.5,0.0,0.0,1.0,21.3,2.5,0.0,Manhattan,Battery Park,Yellow Zone,Manhattan,Alphabet City,Yellow Zone,832
1,2024-01-01 00:57:54.000000,2024-01-01 01:09:10.000000,2.0,1.5,1.0,N,79,158,1,10.7,3.5,0.5,3.14,0.0,1.0,18.84,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Meatpacking/West Village West,Yellow Zone,833
2,2024-01-01 00:39:37.000000,2024-01-01 01:28:50.000000,1.0,3.47,1.0,N,90,143,1,40.8,1.0,0.5,5.0,0.0,1.0,50.8,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,834
2,2024-01-01 00:30:08.000000,2024-01-01 00:39:11.000000,2.0,0.4,1.0,N,162,162,1,9.3,1.0,0.5,3.0,0.0,1.0,17.3,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Midtown East,Yellow Zone,835
2,2024-01-01 00:33:35.000000,2024-01-01 00:48:54.000000,1.0,0.55,1.0,N,246,48,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Clinton East,Yellow Zone,836
2,2024-01-01 00:53:06.000000,2024-01-01 00:58:01.000000,2.0,0.57,1.0,N,68,246,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,837
1,2024-01-01 00:12:41.000000,2024-01-01 00:16:18.000000,1.0,0.9,1.0,N,239,142,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,838
1,2024-01-01 00:21:14.000000,2024-01-01 00:25:07.000000,2.0,0.9,1.0,N,239,238,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,839
1,2024-01-01 00:29:59.000000,2024-01-01 00:36:40.000000,1.0,1.3,1.0,N,239,236,1,9.3,3.5,0.5,1.0,0.0,1.0,15.3,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,840
1,2024-01-01 00:46:49.000000,2024-01-01 00:59:43.000000,2.0,3.1,1.0,N,239,41,1,17.0,3.5,0.5,4.4,0.0,1.0,26.4,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Central Harlem,Boro Zone,841
2,2024-01-01 00:30:17.000000,2024-01-01 00:39:56.000000,2.0,1.8,1.0,N,142,162,1,11.4,1.0,0.5,3.0,0.0,1.0,19.4,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Midtown East,Yellow Zone,842
2,2024-01-01 00:49:37.000000,2024-01-01 00:57:03.000000,4.0,1.14,1.0,N,237,263,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,843
2,2024-01-01 00:17:37.000000,2024-01-01 00:49:18.000000,1.0,20.63,2.0,N,132,151,1,70.0,0.0,0.5,16.04,6.94,1.0,96.23,0.0,1.75,Queens,JFK Airport,Airports,Manhattan,Manhattan Valley,Yellow Zone,844
1,2024-01-01 00:00:26.000000,2024-01-01 00:28:26.000000,3.0,12.5,1.0,N,132,129,1,51.3,2.75,0.5,11.11,0.0,1.0,66.66,0.0,1.75,Queens,JFK Airport,Airports,Queens,Jackson Heights,Boro Zone,845
1,2024-01-01 00:47:48.000000,2024-01-01 01:18:10.000000,4.0,4.2,1.0,N,148,43,1,28.2,3.5,0.5,6.6,0.0,1.0,39.8,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,Central Park,Yellow Zone,846
2,2024-01-01 00:23:34.000000,2024-01-01 00:27:26.000000,1.0,1.01,1.0,N,141,229,1,6.5,1.0,0.5,1.5,0.0,1.0,13.0,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,847
2,2024-01-01 00:30:30.000000,2024-01-01 00:37:18.000000,1.0,0.67,1.0,N,229,161,1,7.9,1.0,0.5,1.29,0.0,1.0,14.19,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,848
2,2024-01-01 00:42:35.000000,2024-01-01 00:47:04.000000,1.0,0.64,1.0,N,237,229,1,6.5,1.0,0.5,1.72,0.0,1.0,13.22,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,849
2,2024-01-01 00:52:53.000000,2024-01-01 01:09:34.000000,1.0,4.07,1.0,N,229,41,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Central Harlem,Boro Zone,850
1,2024-01-01 00:25:34.000000,2024-01-01 00:35:51.000000,2.0,2.7,1.0,N,237,74,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,East Harlem North,Boro Zone,851
1,2024-01-01 00:45:17.000000,2024-01-01 01:08:25.000000,2.0,2.4,1.0,N,236,170,1,21.9,3.5,0.5,5.35,0.0,1.0,32.25,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,852
2,2024-01-01 00:58:30.000000,2024-01-01 01:20:43.000000,1.0,1.53,1.0,N,90,224,1,19.1,1.0,0.5,6.03,0.0,1.0,30.13,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone,853
1,2024-01-01 00:27:42.000000,2024-01-01 00:28:49.000000,1.0,0.2,1.0,N,239,143,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,854
1,2024-01-01 00:36:35.000000,2024-01-01 00:54:05.000000,2.0,6.3,1.0,N,43,243,1,28.9,3.5,0.5,6.75,0.0,1.0,40.65,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,Washington Heights North,Boro Zone,855
2,2024-01-01 00:49:54.000000,2024-01-01 00:52:42.000000,2.0,0.41,1.0,N,238,239,1,5.1,1.0,0.5,1.52,0.0,1.0,11.62,2.5,0.0,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,856
2,2024-01-01 00:57:47.000000,2024-01-01 01:13:40.000000,2.0,3.03,1.0,N,239,229,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,857
2,2024-01-01 00:32:58.000000,2024-01-01 00:48:45.000000,3.0,6.15,1.0,N,164,261,2,27.5,1.0,0.5,0.0,0.0,1.0,32.5,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,World Trade Center,Yellow Zone,858
2,2024-01-01 00:06:30.000000,2024-01-01 00:17:27.000000,2.0,1.58,1.0,N,79,232,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,859
2,2024-01-01 00:27:08.000000,2024-01-01 00:35:53.000000,1.0,1.49,1.0,N,148,249,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,West Village,Yellow Zone,860
2,2024-01-01 00:38:02.000000,2024-01-01 00:55:20.000000,1.0,2.03,1.0,N,249,137,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,Manhattan,West Village,Yellow Zone,Manhattan,Kips Bay,Yellow Zone,861
2,2024-01-01 00:58:23.000000,2024-01-01 01:11:03.000000,1.0,1.96,1.0,N,137,141,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,Manhattan,Kips Bay,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,862
2,2024-01-01 00:17:40.000000,2024-01-01 00:30:59.000000,1.0,2.4,1.0,N,161,148,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0,Manhattan,Midtown Center,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,863
2,2024-01-01 00:14:03.000000,2024-01-01 00:31:14.000000,1.0,5.4,1.0,N,166,68,1,24.7,1.0,0.5,8.91,0.0,1.0,38.61,2.5,0.0,Manhattan,Morningside Heights,Boro Zone,Manhattan,East Chelsea,Yellow Zone,864
2,2024-01-01 00:43:16.000000,2024-01-01 00:58:08.000000,1.0,2.21,1.0,N,249,224,1,12.1,1.0,0.5,1.2,0.0,1.0,18.3,2.5,0.0,Manhattan,West Village,Yellow Zone,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone,865
2,2024-01-01 00:07:20.000000,2024-01-01 00:27:01.000000,1.0,7.79,1.0,N,132,76,2,32.4,1.0,0.5,0.0,0.0,1.0,36.65,0.0,1.75,Queens,JFK Airport,Airports,Brooklyn,East New York,Boro Zone,866
2,2024-01-01 00:06:25.000000,2024-01-01 00:09:55.000000,2.0,0.96,1.0,N,263,140,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,867
2,2024-01-01 00:12:26.000000,2024-01-01 00:43:05.000000,1.0,3.12,1.0,N,141,164,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Midtown South,Yellow Zone,868
2,2024-01-01 00:51:24.000000,2024-01-01 01:07:05.000000,2.0,2.57,1.0,N,170,148,1,16.3,1.0,0.5,1.0,0.0,1.0,22.3,2.5,0.0,Manhattan,Murray Hill,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,869
2,2024-01-01 00:11:36.000000,2024-01-01 00:20:23.000000,1.0,2.08,1.0,N,74,116,2,12.1,1.0,0.5,0.0,0.0,1.0,14.6,0.0,0.0,Manhattan,East Harlem North,Boro Zone,Manhattan,Hamilton Heights,Boro Zone,870
2,2024-01-01 00:24:35.000000,2024-01-01 00:28:41.000000,1.0,0.95,1.0,N,116,42,2,6.5,1.0,0.5,0.0,0.0,1.0,9.0,0.0,0.0,Manhattan,Hamilton Heights,Boro Zone,Manhattan,Central Harlem North,Boro Zone,871
2,2024-01-01 00:35:57.000000,2024-01-01 00:36:07.000000,1.0,0.0,1.0,N,42,42,2,3.0,1.0,0.5,0.0,0.0,1.0,5.5,0.0,0.0,Manhattan,Central Harlem North,Boro Zone,Manhattan,Central Harlem North,Boro Zone,872
2,2024-01-01 00:43:36.000000,2024-01-01 00:49:21.000000,1.0,1.66,1.0,N,41,238,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,Manhattan,Central Harlem,Boro Zone,Manhattan,Upper West Side North,Yellow Zone,873
2,2024-01-01 00:43:56.000000,2024-01-01 00:49:58.000000,3.0,0.36,1.0,N,164,164,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,Midtown South,Yellow Zone,874
